name,final_price,mrp,discount,rating,categories,manufacturer,image_url,product_url
Dr. Reckeweg Aconite Napellus 200 Liquid 11 ml,₹145.35,₹170.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845739/dr_reckeweg_aconite_napellus_200_liquid_11_ml_415505_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-aconite-napellus-200-11ml
Dr. Reckeweg BC 28 Tablet 20 gm,₹193.20,₹200.00,3% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826149/dr_reckeweg_bc_28_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-bio-combination-28-20gm
Hamdard Raughan - E - Badam Shireen Sweet Almond Oil 50 ml,₹206.80,₹220.00,6% OFF,Not rated,"Ayush, Unani",Mkt: Hamdard Laboratories India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/1124257/hamdard_raughan_e_badam_shireen_sweet_almond_oil_50_ml_702368_0_0.jpg,https://www.netmeds.com/non-prescriptions/hamdard-raughan-e-badam-shireen-sweet-almond-oil-50-ml
SBL Calcarea Carbonica 30 Liquid 30 ml,₹71.40,₹105.00,32% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849354/sbl_calcarea_carbonica_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-calcarea-carbonica-30-30ml
Dr. Willmar Schwabe Topi Berberis Cream 25 gm,₹67.95,₹90.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/836003/dr_willmar_schwabe_topi_berberis_cream_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-topi-berberis-cream-25-gm
Allen Osteofit Tablet 25 gm,₹123.38,₹175.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/831048/allen_osteofit_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/allen-osteofit-tablet-25-gm
Dr. Reckeweg Bryonia Alba 200 Liquid 11 ml,₹141.95,₹170.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845953/dr_reckeweg_bryonia_alba_200_liquid_11_ml_415521_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-bryonia-alba-200-11ml
Jiva Ayurveda Triphala Tablets 120's,₹153.60,₹160.00,4% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Jiva Ayurvedic Pharmacy Ltd,https://www.netmeds.com/images/product-v1/150x150/825892/jiva_ayurveda_triphala_tablets_120s_64183_0_1.jpg,https://www.netmeds.com/non-prescriptions/jiva-ayurveda-triphala-tablets-120-s
Patanjali Gokshuradi Guggul Tablet 40's,₹80.00,₹80.00,0% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Patanjali Ayurved Ltd,https://www.netmeds.com/images/product-v1/150x150/802077/patanjali_gokshuradi_guggul_tablet_40_s_0.jpg,https://www.netmeds.com/non-prescriptions/gokshuradi-guggul-tablet-40-s
Dabur Lal Tail 200 ml,₹189.00,₹210.00,10% OFF,5.0,"Ayush, Ayurvedic",Mkt: Dabur India Ltd,https://www.netmeds.com/images/product-v1/150x150/15908/dabur_lal_tail_200_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/dabur-lal-tail-200ml
Krishna's Herbal & Ayurveda Papaya Leaf Juice 500 ml,₹250.00,₹250.00,0% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Sandipani Healthcare Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/953936/krishnas_herbal_ayurveda_papaya_leaf_juice_500_ml_204594_0_4.jpg,https://www.netmeds.com/non-prescriptions/krishnas-herbal-ayurveda-papaya-leaf-juice-500-ml
SBL Lycopodium Clavatum 1M Liquid 30 ml,₹99.60,₹150.00,34% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850148/sbl_lycopodium_clavatum_1m_liquid_30_ml_422018_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-lycopodium-clavatum-1m-30ml
Dr. Reckeweg Causticum 200 Liquid 11 ml,₹145.35,₹170.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845976/dr_reckeweg_causticum_200_liquid_11_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-causticum-200-11ml
SBL Arnica Pomade Ointment 25 gm,₹57.00,₹75.00,24% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1101452/sbl_arnica_pomade_ointment_25_gm_751976_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-arnica-pomade-ointment-25-gm
Bhargava Tumorin Drop 30 ml,₹141.55,₹190.00,26% OFF,4.0,"Ayush, Homeopathy",Mkt: Bhargava Phytolab Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1090512/bhargava_tumorin_drop_30_ml_567054_0_0.jpg,https://www.netmeds.com/non-prescriptions/bhargava-tumorin-drop-30-ml
Wheezal Hekla Lava Dental Cream 100 gm,₹65.25,₹90.00,28% OFF,5.0,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/832527/wheezal_hekla_lava_dental_cream_100_gm_68981_0_3.jpg,https://www.netmeds.com/non-prescriptions/wheezal-hekla-lava-dental-cream-100-gm
Dr. Reckeweg BC 19 Tablet 20 gm,₹171.00,₹200.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826158/dr_reckeweg_bc_19_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-bio-combination-19-20gm
Aimil Amlycure D.S Syrup (Pack of 2 x 200 ml),₹567.24,₹652.00,13% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/935676/aimil_amlycure_d_s_syrup_pack_of_2_x_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-amlycure-d-s-syrup-pack-of-2-x-200-ml-1s
SBL Alfalfa Tonic With Ginseng 115 ml,₹99.23,₹135.00,27% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/892230/sbl_alfalfa_tonic_with_ginseng_115_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-alfalfa-tonic-with-ginseng-115-ml
Dr. Reckeweg Silicea 12X Tablet 20 gm,₹198.20,₹200.00,1% OFF,5.0,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/888822/dr_reckeweg_silicea_12x_tablet_20_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-silicea-12x-tablet-20-gm
SBL Natrum Muriaticum 200 Liquid 30 ml,₹77.40,₹120.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849692/sbl_natrum_muriaticum_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-natrum-muriaticum-200-30ml
Dr. Reckeweg Bryonia Alba 30 Liquid 11 ml,₹123.98,₹145.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/843636/dr_reckeweg_bryonia_alba_30_liquid_11_ml_421657_0_2.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-bryonia-alba-30-11ml
Allen A35 Asthma Drops 30 ml,₹145.00,₹200.00,28% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830973/allen_a35_asthma_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a35-asthma-drops-30-ml
Medisynth Rheuma-Saj Deep Action Massage Oil 120ml,₹136.80,₹160.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Medisynth Chemicals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/1140805/medisynth_rheuma_deep_action_massage_oil_120_ml_750536_0_2.jpg,https://www.netmeds.com/non-prescriptions/medisynth-rheuma-deep-action-massage-oil-120-ml
Adel 27 Inflamyar Drops 20 ml,₹258.85,₹310.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846931/adel_27_inflamyar_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-27-inflamyar-20-ml
Adel 16 Gastul Drops 20 ml,₹258.85,₹310.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846920/adel_16_gastul_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-16-gastul-20-ml
Adel 10 Deasth Drops 20 ml,₹258.85,₹310.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846914/adel_10_deasth_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-10-deasth-20-ml
Dr. Reckeweg Ashwagandha Ø Liquid 20 ml,₹307.80,₹360.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/845598/dr_reckeweg_ashwagandha_q_liquid_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-ashwagandha-q-liquid-20-ml
repl dr. advice no.23 breast atrophii drops 30 ml,₹134.10,₹180.00,26% OFF,5.0,"Ayush, Homeopathy",Mkt: Renovision Exports Pvt.Ltd.,https://www.netmeds.com/images/product-v1/150x150/832363/repl_dr_advice_no_23_breast_atrophii_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/repl-dr-advice-no-23-breast-atrophy-drops-30-ml
Zandu Sudarshan Ghanvati Tablet 40's,₹124.00,₹124.00,0% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Emami Ltd,https://www.netmeds.com/images/product-v1/150x150/953814/zandu_sudarshan_ghanvati_tablet_40s_0_0.jpg,https://www.netmeds.com/non-prescriptions/zandu-sudarshan-ghanvati-tablet-40s
Zandu Chyavanprashad Sugar Free Revitalizer 450 gm,₹197.80,₹230.00,14% OFF,5.0,"Ayush, Ayurvedic",Mkt: Emami Ltd,https://www.netmeds.com/images/product-v1/150x150/853680/zandu_chyavanprashad_sugar_free_revitalizer_450_gm_104387_0_1.jpg,https://www.netmeds.com/non-prescriptions/zandu-chyavanprashad-sugar-free-revitalizer-450-gm
SBL Mercurius Solubilis 30 Liquid 30 ml,₹65.10,₹105.00,38% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849494/sbl_mercurius_solubilis_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-mercurius-solubilis-30-30ml
Adel Chelidonium. Ø Liquid 20 ml,₹243.68,₹285.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/832626/adel_chelidonium_q_liquid_20_ml_0_2.jpg,https://www.netmeds.com/non-prescriptions/chelidonium-q-20-ml
New Life Bach Flower White Chestnut 30 Liquid 30 ml,₹88.13,₹125.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: New Life Laboratories Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/832296/new_life_bach_flower_white_chestnut_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/new-life-bach-flower-white-chestnut-30-30-ml
Dr. Reckeweg R21 Medorrhan 22 ml,₹243.68,₹285.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826126/dr_reckeweg_r21_medorrhan_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r21-medorrhan-22ml
SBL Drops No.1 Hair Care 30 ml,₹125.80,₹185.00,32% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/821944/sbl_drops_no_1_hair_care_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-drops-no-1-hair-care-30ml
Aimil Amyron Syrup (Pack of 2 x 200 ml),₹379.32,₹436.00,13% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Aimil Pharmaceuticals (India) Limited,https://www.netmeds.com/images/product-v1/150x150/951903/aimil_amyron_syrup_pack_of_2_x_200_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/aimil-amyron-syrup-pack-of-2-x-200-ml-1s
Himalaya Koflet H Lozenges - Orange Flavour 6's,₹30.00,₹30.00,0% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/899839/himalaya_koflet_h_lozenges_orange_flavour_6s_0_0.jpg,https://www.netmeds.com/non-prescriptions/himalaya-koflet-h-lozenges-orange-flavour-6s
Vasu Kulon Ointment 30 gm,₹99.00,₹110.00,10% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Vasu Healthcare Pvt. Ltd,https://www.netmeds.com/images/product-v1/150x150/859361/vasu_kulon_ointment_30_gm_0_1.jpg,https://www.netmeds.com/non-prescriptions/vasu-kulon-ointment-30-gm
Dr. Reckeweg Calcarea Phosphorica 12X Tablet 20 gm,₹198.20,₹200.00,1% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/851959/dr_reckeweg_calcarea_phosphorica_12x_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-calcarea-phosphorica-12x-20-gm
Dr. Reckeweg Selenium 3X Tablet 20 gm,₹218.03,₹255.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/843248/dr_reckeweg_selenium_3x_tablet_20_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-selenium-3x-20gm
SBL Jaborandi Hair Oil 200 ml,₹212.22,₹270.00,21% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/822004/sbl_jaborandi_hair_oil_200_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-jaborandi-hair-oil-200ml
Wheezal Jaborandi Hair Treatment Oil 500 ml,₹295.93,₹445.00,34% OFF,Not rated,"Ayush, Homeopathy",Mkt: Wheezal Homoeo Pharma,https://www.netmeds.com/images/product-v1/150x150/1062691/wheezal_jaborandi_hair_treatment_oil_500_ml_475868_0_0.jpg,https://www.netmeds.com/non-prescriptions/wheezal-jaborandi-hair-treatment-oil-500-ml
Dr. Willmar Schwabe B&T Calendula & Aloe Vera Multi Purpose Cream 100 gm,₹86.83,₹115.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/857753/dr_willmar_schwabe_b_t_calendula_aloe_vera_multi_purpose_cream_100_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-b-t-calendula-aloe-vera-multi-purpose-cream-100-gm
SBL Graphites 200 Liquid 30 ml,₹77.40,₹120.00,36% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849317/sbl_graphites_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-graphites-200-30ml
Allen Xcite Dum Drops 30 ml,₹281.30,₹399.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830959/allen_xcite_dum_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-xcite-dum-drops-30-ml
Tefroliv Forte Tablet 20'S,₹121.12,₹133.10,9% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Ttk Healthcare Ltd,https://www.netmeds.com/images/product-v1/150x150/376560/tefroliv_forte_tablet_20_s_0.jpg,https://www.netmeds.com/non-prescriptions/tefroliv-forte-tablet-20-s
Allen A02 Anti Fungal Drops 30 ml,₹141.00,₹200.00,30% OFF,Not rated,"Ayush, Homeopathy",Mkt: Allen Homoeo & Herbal Products Ltd,https://www.netmeds.com/images/product-v1/150x150/830984/allen_a02_anti_fungal_drops_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/allen-a02-anti-fungal-drops-30-ml
SBL Damiana Q Liquid 30 ml,₹144.90,₹150.00,3% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1101776/sbl_damiana_q_liquid_30_ml_752019_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-damiana-q-liquid-30-ml
Playwin Capsule 10's,₹280.12,₹298.00,6% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Rajnish Wellness Ltd,https://www.netmeds.com/images/product-v1/150x150/859262/playwin_capsule_10_s_0.jpg,https://www.netmeds.com/non-prescriptions/playwin-capsule-10-s
SBL Berberis Vulgaris 200 Liquid 30 ml,₹74.40,₹120.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849579/sbl_berberis_vulgaris_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-berberis-vulgaris-200-30ml
SBL Cina 30 Liquid 30 ml,₹68.20,₹110.00,38% OFF,5.0,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849384/sbl_cina_30_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-cina-30-30ml
SBL Orthomuv Syrup 500 ml,₹261.00,₹360.00,28% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849175/sbl_orthomuv_syrup_500_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-orthomuv-500ml
Dr.Willmar Schwabe Mama Natura-Nisikind Globules 10 gm,₹105.70,₹140.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Willmar Schwabe India Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/856377/dr_willmar_schwabe_mama_natura_nisikind_globules_10_gm_0.jpg,https://www.netmeds.com/non-prescriptions/dr-willmar-schwabe-mama-natura-nisikind-globules-10-gm
SBL Colocynthis 200 Liquid 30 ml,₹79.80,₹120.00,34% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849634/sbl_colocynthis_200_liquid_30_ml_426304_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-colocynthis-200-30ml
Organic India Tulsi Original Tea Bags 25's,₹177.45,₹195.00,9% OFF,5.0,"Ayush, Ayurvedic",Mkt: Organic India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/15963/organic_india_tulsi_original_tea_bags_25s_0_1.jpg,https://www.netmeds.com/non-prescriptions/deindex-from-search-organic-india-tulsi-original-antioxidant-rich-25-s
Kapiva Him Foods Shilajit Gold Capsule 60's,₹998.77,₹1199.00,17% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Adret Retail Pvt Ltd (Kapiva),https://www.netmeds.com/images/product-v1/150x150/1096125/kapiva_him_foods_shilajit_gold_capsule_60s_580980_0_3.jpg,https://www.netmeds.com/non-prescriptions/kapiva-him-foods-shilajit-gold-capsule-60s
SBL Aesculus Hippocastanum 200 Liquid 30 ml,₹77.40,₹120.00,36% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849777/sbl_aesculus_hippocastanum_200_liquid_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-aesculus-hippocastanum-200-30ml
SBL Wipe Clear (Acne Lotion) 30 ml,₹73.00,₹100.00,27% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/849198/sbl_wipe_clear_acne_lotion_30_ml_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-sbl-s-wipe-clear-acne-lotion-30ml
Himalaya Wellness Vrikshamla Tablet 60's,₹261.90,₹270.00,3% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Himalaya Wellness Company,https://www.netmeds.com/images/product-v1/150x150/407861/himalaya_wellness_vrikshamla_tablet_60s_50105_0_2.jpg,https://www.netmeds.com/non-prescriptions/himalaya-vrikshamla-tablet-60-s
Medisynth Jondila Forte Syrup 120 ml,₹102.60,₹120.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Medisynth Chemicals Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/1058564/medisynth_jondila_forte_syrup_120_ml_459787_0_2.jpg,https://www.netmeds.com/non-prescriptions/medisynth-jondila-forte-syrup-120-ml
SBL Arnica Montana Herbal Shampoo 100 ml,₹94.88,₹115.00,18% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/887669/sbl_arnica_montana_herbal_shampoo_100_ml_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-arnica-montana-herbal-shampoo-100-ml
Vasu Dazzle Oil 60 ml,₹126.00,₹140.00,10% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Vasu Healthcare Pvt. Ltd,https://www.netmeds.com/images/product-v1/150x150/859353/vasu_dazzle_oil_60_ml_0_1.jpg,https://www.netmeds.com/non-prescriptions/vasu-dazzle-oil-60-ml
SBL Hekla Lava 3X Tablet 25 gm,₹132.30,₹180.00,27% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850706/sbl_hekla_lava_3x_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-hecla-lava-3x-25gm
SBL Fel Tauri 3X Tablet 25 gm,₹135.90,₹180.00,25% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850699/sbl_fel_tauri_3x_tablet_25_gm_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-fel-tauri-3x-25gm
SBL Aurum Muriaticum Natronatum 3X Tablet 25 gm,₹228.38,₹315.00,28% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850587/sbl_aurum_muriaticum_natronatum_3x_tablet_25_gm_422191_0_1.jpg,https://www.netmeds.com/non-prescriptions/sbl-aurum-muriaticum-natronatum-3x-25gm
SBL Bio-Combination 15 Tablet 25 gm,₹71.30,₹115.00,38% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/850329/sbl_bio_combination_15_tablet_25_gm_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-bio-combination-no-15-25gm
Adel 31 Upelva Drops 20 ml,₹258.85,₹310.00,17% OFF,Not rated,"Ayush, Homeopathy",Mkt: Adelmar Pharma GMBH,https://www.netmeds.com/images/product-v1/150x150/846934/adel_31_upelva_drops_20_ml_0.jpg,https://www.netmeds.com/non-prescriptions/adel-31-upelva-20-ml
Dr. Reckeweg R37 Olinteston Drops 22 ml,₹243.68,₹285.00,15% OFF,Not rated,"Ayush, Homeopathy",Mkt: Dr. Roshanlal Aggarwal & Sons P. Ltd,https://www.netmeds.com/images/product-v1/150x150/826110/dr_reckeweg_r37_olinteston_drops_22_ml_0.jpg,https://www.netmeds.com/non-prescriptions/dr-reckeweg-r37-olinteston-22ml
Organic India Brahmi Mental Fitness Veg Capsule 60's,₹190.90,₹230.00,17% OFF,Not rated,"Ayush, Ayurvedic",Mkt: Organic India Pvt Ltd,https://www.netmeds.com/images/product-v1/150x150/408354/organic_india_brahmi_mental_fitness_veg_capsule_60_s_0.jpg,https://www.netmeds.com/non-prescriptions/deindex-from-search-organic-india-brahmi-60-capsules
SBL Fucus Vesiculosus Q Liquid 30 ml,₹101.25,₹150.00,33% OFF,Not rated,"Ayush, Homeopathy",Mkt: SBL Pvt. Ltd.,https://www.netmeds.com/images/product-v1/150x150/1101727/sbl_fucus_vesiculosus_q_liquid_30_ml_752012_0_0.jpg,https://www.netmeds.com/non-prescriptions/sbl-fucus-vesiculosus-q-liquid-30-ml
Bakson's B33 Cough Drops 30 ml,₹153.00,₹200.00,24% OFF,Not rated,"Ayush, Homeopathy",Mkt: Bakson Drugs & Pharmaceuticals Pvt.Ltd.,https://www.netmeds.com/images/product-v1/150x150/1090315/baksons_b33_cough_drops_30_ml_566734_0_0.jpg,https://www.netmeds.com/non-prescriptions/baksons-b33-cough-drops-30-ml
